data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5550852,70,BIH383,383,4/07/2019,2019,1,Protests,Peaceful protest,Protesters (Bosnia and Herzegovina),PDP: Party of Democratic Progress; SDS: Serb Democratic Party,6,,,0,60,Europe,Bosnia and Herzegovina,Republika Srpska,Banja Luka,,Banja Luka,44.7784,17.1939,1,Glas Srpske,National,"On July 4, a protest was organized in Banja Luka, Bosnia and Herzegovina by the oppositional parties PDP and SDS. They requested the ban on protests in the city center be lifted, that they get access to university diplomas of those employed in the civil sector, as well as a reevaluation of the environmental impact of the 'Incel' company. [size=no report]",0,1562690268,BIH
5555678,524,NEP6087,6087,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (Nepal),Teachers (Nepal),6,,,0,60,Southern Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,My Republica (Nepal),National,"On July 3, teachers from around 60 community schools in Kathmandu Metropolitan City protested in Bagdurbar of Kathmandu City (Kathmandu district, Bagmati). The demonstrators were demanding their unpaid salaries and allowances for the past three months. [size=no report]",0,1563283624,NPL
5546838,566,NIG14957,14957,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (Nigeria),NASU: Non-Academic Staff Union; Labour Group (Nigeria); SSANU: Senior Staff Association of Nigerian Universities,6,,,0,60,Western Africa,Nigeria,Oyo,Akinyele,,Ibadan,7.4333,3.9167,1,Blueprint,National,03 July. SSANU and NASU unions protested at the University of Ibadan against the non-implementation of a court ruling. [size=no report],0,1562618544,NGA
5549307,887,YEM40907,40907,3/07/2019,2019,1,Battles,Armed clash,National Resistance Forces,Guardians of the Republic,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Hudaydah,Al Hali,,Al Hudaydah-Engineering College,14.805,42.996,1,Al Montasaf,National,"On July 3, anti-Houthi Guardians of the Republic forces claimed to have thwarted an attack of pro-Houthi forces in Street 50 area, the coastal defence camp and the engineering college on the outskirts of Hodeidah Red Sea port city, western Yemen, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",3,1562633995,YEM
5549308,887,YEM40908,40908,3/07/2019,2019,1,Battles,Armed clash,National Resistance Forces,Guardians of the Republic,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Hudaydah,Al Hali,,Al Hudaydah-Hali Coastal Defence Military Camp,14.7865,42.9976,1,Al Montasaf,National,"On July 3, anti-Houthi Guardians of the Republic forces claimed to have thwarted an attack of pro-Houthi forces in Street 50 area, the coastal defence camp and the engineering college on the outskirts of Hodeidah Red Sea port city, western Yemen, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",3,1562633995,YEM
5549309,887,YEM40909,40909,3/07/2019,2019,1,Battles,Armed clash,National Resistance Forces,Guardians of the Republic,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Hudaydah,Al Hali,,Al Hudaydah-Street 50,14.7939,42.9994,1,Al Montasaf,National,"On July 3, anti-Houthi Guardians of the Republic forces claimed to have thwarted an attack of pro-Houthi forces in Street 50 area, the coastal defence camp and the engineering college on the outskirts of Hodeidah Red Sea port city, western Yemen, killing and injuring a number of fighters. Unknown reported fatalities coded as 10 and spread across three locations.",4,1562633995,YEM
5549675,356,IND57210,57210,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Rajouri,Budhal,Kotranka,33.3589,74.5199,1,Kashmir News Service,Subnational,"On 3 Jul, Government Model Higher Secondary School Kotranka staged a protest at Additional Deputy Commissioner's (ADC) office in Kotranka town (Rajouri, J&K), demanding increased teaching staff. [size=no report]",0,1562671722,IND
5562789,356,IND57206,57206,3/07/2019,2019,1,Protests,Protest with intervention,Protesters (India),Students (India),6,Rioters (India),BJP: Bharatiya Janata Party,5,56,Southern Asia,India,Jammu and Kashmir,Udhampur,Ramnagar,Ramnagar,32.8055,75.3148,2,Daily Excelsior; Early Times (India),Subnational,"On 3 Jul, Higher Secondary School Kiya (Winter Zone) students staged a protest and blocked the Ramnagar-Basantgarh road in the Ramnagar tehsil area (Udhampur, J&K), over teaching staff shortages. BJP activists allegedly intervened and assaulted the protesters. [size=no report]",0,1563305270,IND
5549689,356,IND57204,57204,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Government of India (2014-),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Udhampur,Udhampur,Mungri,33.0792,75.0656,1,Daily Excelsior,Subnational,"On 3 Jul, locals, including sarpanches, from the surrounding areas staged a protest in Mungri (Moungri) village (Udhampur, J&K), demanding a government degree college in Mungri. [size=no report]",0,1562671722,IND
5549695,50,BGD16272,16272,3/07/2019,2019,1,Battles,Armed clash,BCL: Bangladesh Chhatra League,Students (Bangladesh),3,BCL: Bangladesh Chhatra League,Students (Bangladesh),3,33,Southern Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,Daily Star (Bangladesh),National,"On July 3, almost 60 people were injured including journalists and teachers in an armed clash between two factions of BCL over a trivial matter at Jahangirnagar University (Savar, Dhaka). The clash ensued following a minor altercation between the activists of two groups. Police fired rubber bullets to disperse the crowd.",0,1562671722,BGD
5549699,356,IND57178,57178,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Meghalaya,East Khasi Hills,Shillong,Shillong,25.5793,91.8942,1,Meghalaya Times,Subnational,"On 3 July, teachers of St.Edmund College staged the third day of protest in Shillong (East Khasi Hills district, Meghalaya) against oppressive service rules. [size=no report]",0,1562671722,IND
5550255,360,IDN916,916,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (Indonesia),,6,,,0,60,South-Eastern Asia,Indonesia,West Java,Bandung,Bandung,Bandung,-6.9222,107.607,1,Detik,National,"On July 3, 2019, a group of parents held a peaceful protest in front of Bandung city hall in Bandung City, West Java province. They protested a new zoning regulation for school enrolment that affected their children. Starting this year, Indonesian government has ruled that students can only apply to nearby schools for enrolment. [size=no report]",0,1562671723,IDN
5550258,360,IDN917,917,3/07/2019,2019,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,South-Eastern Asia,Indonesia,North Kalimantan,Nunukan,Nunukan,Nunukan,4.0833,117.4333,1,JPNN,National,"On July 3, 2019, a group of students and their parents held a demonstration in a central square of Nunukan city, North Kalimantan province. They demonstrated against the new zoning regulation of school enrolment. [size=no report]",0,1562671723,IDN
5546493,12,ALG6770,6770,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Constantine,Constantine,,Constantine,36.365,6.6147,1,El Watan (Algeria),National,"On 02 July, 2019, students gathered in Constantine for the 19th consecutive Tuesday of anti-regime university demonstrations [size= over one hundred].",0,1562618539,DZA
5546494,12,ALG6771,6771,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Oran,Oran,,Oran,35.6911,-0.6417,1,El Watan (Algeria),National,"On 02 July, 2019, students gathered in Oran for the 19th consecutive Tuesday of anti-regime university demonstrations [size= about one hundred].",0,1562618539,DZA
5546495,12,ALG6772,6772,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Tizi Ouzou,Tizi Ouzou,,Tizi Ouzou,36.7118,4.0459,1,El Watan (Algeria),National,"On 02 July, 2019, students gathered in Tizi Ouzou for the 19th consecutive Tuesday of anti-regime university demonstrations [size= no report].",0,1562618539,DZA
5546496,12,ALG6773,6773,2/07/2019,2019,1,Protests,Protest with intervention,Protesters (Algeria),Students (Algeria),6,Police Forces of Algeria (1999-),,1,16,Northern Africa,Algeria,Bouira,Bouira,,Bouira,36.38,3.9014,1,El Watan (Algeria),National,"On 02 July, 2019, students gathered in Bouira for the 19th consecutive Tuesday of anti-regime university demonstrations. Police confiscated Amazigh flags and cellphones. [size= no report].",0,1562618539,DZA
5546497,12,ALG6774,6774,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria); Journalists (Algeria),6,,,0,60,Northern Africa,Algeria,Alger,Sidi M'Hamed,,Algiers,36.7525,3.042,1,Liberte; AFP,National-International,"On 02 July, 2019, students gathered in Algiers for the 19th consecutive Tuesday of anti-regime university demonstrations. Journalists also gathered in Algiers for the 16th anti-regime journalist demonstration [size= thousands].",0,1562618539,DZA
5546498,12,ALG6775,6775,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Bejaia,Bejaia,,Bejaia,36.75,5.0833,1,Liberte,National,"On 02 July, 2019, students gathered in Bejaia for the 19th consecutive Tuesday of anti-regime university demonstrations [size= no report].",0,1562618539,DZA
5546499,12,ALG6776,6776,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Setif,Setif,,Setif,36.1914,5.4094,1,Algeria Press Service,National,"On 02 July, 2019, students gathered in Setif for the 19th consecutive Tuesday of anti-regime university demonstrations [size= hundred].",0,1562618539,DZA
5546500,12,ALG6777,6777,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Annaba,Annaba,,Annaba,36.9,7.7667,1,Algeria Press Service,National,"On 02 July, 2019, students gathered in Annaba for the 19th consecutive Tuesday of anti-regime university demonstrations [size= dozens].",0,1562618539,DZA
5546501,12,ALG6778,6778,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Algeria),Students (Algeria),6,,,0,60,Northern Africa,Algeria,Tlemcen,Tlemcen,,Tlemcen,34.8783,-1.315,1,Algeria Press Service,National,"On 02 July, 2019, students gathered in Tlemcen for the 19th consecutive Tuesday of anti-regime university demonstrations [size= dozens].",0,1562618539,DZA
5549749,50,BGD16265,16265,2/07/2019,2019,1,Riots,Mob violence,Rioters (Bangladesh),Students (Bangladesh),5,Civilians (Bangladesh),Teachers (Bangladesh),7,57,Southern Asia,Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,Daily Star (Bangladesh),National,"On July 2, students of University of Science and Technology poured kerosene on a professor and assaulted him on campus (Chittagong city) demanding his termination over delivering obscene lectures in classroom. [size=no report]",0,1562671722,BGD
5549754,356,IND57102,57102,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Meghalaya,East Khasi Hills,Shillong,Shillong,25.5793,91.8942,1,Meghalaya Times,Subnational,"On 2 July, teachers of St.Edmund College staged the second day protest in Shillong city (East Khasi Hills district, Meghalaya) against oppressive service rules. [size=no report]",0,1562671722,IND
5549773,144,SRI3508,3508,2/07/2019,2019,1,Protests,Protest with intervention,Protesters (Sri Lanka),Students (Sri Lanka),6,Police Forces of Sri Lanka (2015-),,1,16,Southern Asia,Sri Lanka,Southern,Matara,Matara,Matara,5.9485,80.5353,2,Lankadeepa; News1st (Sri Lanka),National,"On July 2, police and riot squads closed down the main entrance of the Rahuna university and intervened in the peaceful protest organized by the student union and student leaders at the University of Ruhuna in Matara area (Matara, Matara district). The students were demonstrating against the reportedly arbitrary actions of the vice-chancellor. [size=no report]",0,1562671722,LKA
5549781,356,IND57115,57115,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),BJYM: Bharatiya Janata Yuva Morcha,6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Asian News International,National,"On 2 July, members of BJYM staged a sit-in protest in Hyderabad city (Telangana) against the exorbitant fee structure in private and corporate schools with a supplementary objective of a more categorised and centralised fee structure in the state. [size=no report]",0,1562671722,IND
5549786,524,NEP6074,6074,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,Southern Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,2,Annapurna Post,National,"On July 2, locals protested in front of Nawagyanbhumi school of Budanilkantha Municipality near Kathmandu city (Kathmandu district, Bagmati), after a child was hit and killed by the school's bus. [size=no report]",0,1562671722,NPL
5549791,356,IND57149,57149,2/07/2019,2019,2,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Times of India,National,"On 2 July (assumed), parents demonstrated against the administration's management at the Delhi University in New Delhi (NCT of Delhi) after they were barred from meeting with the grievance committee members. [size=no report]",0,1562671722,IND
5549792,50,BGD16270,16270,2/07/2019,2019,1,Riots,Mob violence,Rioters (Bangladesh),,5,Civilians (Bangladesh),Teachers (Bangladesh),7,57,Southern Asia,Bangladesh,Khulna,Jessore,Jessore,Bhikutia,23.1624,89.1694,2,New Age (Bangladesh),National,"On July 2, a school teacher was confined to his house and beaten by villagers in Bhekutia (Sadar upazila, Jessore) for supporting a candidate in the school managing committee election. The attackers leveled false allegations of sexual harassement against the victim. [size=no report]",0,1562671722,BGD
5549794,50,BGD16271,16271,2/07/2019,2019,1,Riots,Mob violence,Rioters (Bangladesh),Government of Bangladesh (2009-),5,Civilians (Bangladesh),Teachers (Bangladesh),7,57,Southern Asia,Bangladesh,Khulna,Jessore,Jessore,Arabpur,23.1767,89.1803,2,New Age (Bangladesh),National,"On July 2, a school teacher was beaten by the chairman of Arabpur Union Council and his supports assumed in Arabpur area (Sadar upazila, Jessore), allegedly for sexually harassing students. Though, the accusation has yet not been proved. [size=no report]",0,1562671722,BGD
5549825,356,IND57126,57126,2/07/2019,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Himachal Pradesh,Mandi,Mandi,Mandi,31.7119,76.9327,2,Chandigarh Tribune,Subnational,"On 2 July, students and members of the ABVP wing at Sarkaghat college demonstrated in Mandi district (Himachal Pradesh) to demand more buses in the area. [size=no report]",0,1562671722,IND
